transaction_id,transaction_date,order_date,required_date,ship_date,order_status,customer_id,customer_name,customer_age,customer_gender,customer_city,customer_country,product_id,product_name,product_category,product_subcategory,brand,original_price,discount_percent,final_price,quantity,payment_method,store_location,return_status,store_id,store_name,store_country,staff_id,staff_name
T306899,11/17/23,11/17/23,11/18/23,11/28/23,rejected,C101104,Claudio Bernardi,42,Female,Brno,Czech Republic,P200197,Zara Comfort Activewear,Activewear,Leggings,Zara,67.76,3.15,65.63,1,Credit Card,Online,No,5,Store 5,Spain,25,Staff 25
T306900,12/11/22,12/11/22,12/17/22,12/15/22,completed,C102101,Carlo Esposito,33,Male,Brussels,Belgium,P200637,Levi's Sport Shoe,Shoes,Boots,Levi's,160.48,10.93,142.94,1,Credit Card,Online,No,1,Store 1,Spain,1,Staff 1
T306900,12/11/22,12/11/22,12/17/22,12/15/22,completed,C102101,Carlo Esposito,33,Male,Brussels,Belgium,P200637,Levi's Sport Shoe,Shoes,Boots,Levi's,160.48,10.93,142.94,1,Credit Card,Online,No,1,Store 1,Spain,2,Staff 2
T306900,12/11/22,12/11/22,12/17/22,12/15/22,completed,C102101,Carlo Esposito,33,Male,Brussels,Belgium,P200637,Levi's Sport Shoe,Shoes,Boots,Levi's,160.48,10.93,142.94,1,Credit Card,Online,No,1,Store 1,Spain,3,Staff 3
T306900,12/11/22,12/11/22,12/17/22,12/15/22,completed,C102101,Carlo Esposito,33,Male,Brussels,Belgium,P200637,Levi's Sport Shoe,Shoes,Boots,Levi's,160.48,10.93,142.94,1,Credit Card,Online,No,1,Store 1,Spain,4,Staff 4
T306900,12/11/22,12/11/22,12/17/22,12/15/22,completed,C102101,Carlo Esposito,33,Male,Brussels,Belgium,P200637,Levi's Sport Shoe,Shoes,Boots,Levi's,160.48,10.93,142.94,1,Credit Card,Online,No,1,Store 1,Spain,5,Staff 5
T306901,06/09/24,06/09/24,06/15/24,06/21/24,completed,C101030,Marta Giordano,26,Male,Manchester,United Kingdom,P200265,H&M Essential Short,Shorts,Denim,H&M,47.28,8.82,43.11,1,Credit Card,Store Branch,No,2,Store 2,Italy,6,Staff 6
T306901,06/09/24,06/09/24,06/15/24,06/21/24,completed,C101030,Marta Giordano,26,Male,Manchester,United Kingdom,P200265,H&M Essential Short,Shorts,Denim,H&M,47.28,8.82,43.11,1,Credit Card,Store Branch,No,2,Store 2,Italy,7,Staff 7
T306901,06/09/24,06/09/24,06/15/24,06/21/24,completed,C101030,Marta Giordano,26,Male,Manchester,United Kingdom,P200265,H&M Essential Short,Shorts,Denim,H&M,47.28,8.82,43.11,1,Credit Card,Store Branch,No,2,Store 2,Italy,8,Staff 8
T306901,06/09/24,06/09/24,06/15/24,06/21/24,completed,C101030,Marta Giordano,26,Male,Manchester,United Kingdom,P200265,H&M Essential Short,Shorts,Denim,H&M,47.28,8.82,43.11,1,Credit Card,Store Branch,No,2,Store 2,Italy,9,Staff 9
T306901,06/09/24,06/09/24,06/15/24,06/21/24,completed,C101030,Marta Giordano,26,Male,Manchester,United Kingdom,P200265,H&M Essential Short,Shorts,Denim,H&M,47.28,8.82,43.11,1,Credit Card,Store Branch,No,2,Store 2,Italy,10,Staff 10
T306902,10/29/23,10/29/23,11/08/23,11/02/23,completed,C101505,Anna Marini,23,Female,Brussels,Belgium,P200313,Mango Sport Jean,Jeans,Slim Fit,Mango,138.34,8.02,127.25,2,Credit Card,Online,Yes,1,Store 1,Spain,1,Staff 1
T306902,10/29/23,10/29/23,11/08/23,11/02/23,completed,C101505,Anna Marini,23,Female,Brussels,Belgium,P200313,Mango Sport Jean,Jeans,Slim Fit,Mango,138.34,8.02,127.25,2,Credit Card,Online,Yes,1,Store 1,Spain,2,Staff 2
T306902,10/29/23,10/29/23,11/08/23,11/02/23,completed,C101505,Anna Marini,23,Female,Brussels,Belgium,P200313,Mango Sport Jean,Jeans,Slim Fit,Mango,138.34,8.02,127.25,2,Credit Card,Online,Yes,1,Store 1,Spain,3,Staff 3
T306902,10/29/23,10/29/23,11/08/23,11/02/23,completed,C101505,Anna Marini,23,Female,Brussels,Belgium,P200313,Mango Sport Jean,Jeans,Slim Fit,Mango,138.34,8.02,127.25,2,Credit Card,Online,Yes,1,Store 1,Spain,4,Staff 4
T306902,10/29/23,10/29/23,11/08/23,11/02/23,completed,C101505,Anna Marini,23,Female,Brussels,Belgium,P200313,Mango Sport Jean,Jeans,Slim Fit,Mango,138.34,8.02,127.25,2,Credit Card,Online,Yes,1,Store 1,Spain,5,Staff 5
T306903,11/05/23,11/05/23,11/13/23,11/15/23,completed,C101935,Alessandro Greco,45,Female,London,United Kingdom,P200650,Uniqlo Urban T-Shirt,T-Shirts,Basic,Uniqlo,45.21,25.45,33.7,2,Credit Card,Online,No,4,Store 4,Germany,16,Staff 16
T306903,11/05/23,11/05/23,11/13/23,11/15/23,completed,C101935,Alessandro Greco,45,Female,London,United Kingdom,P200650,Uniqlo Urban T-Shirt,T-Shirts,Basic,Uniqlo,45.21,25.45,33.7,2,Credit Card,Online,No,4,Store 4,Germany,17,Staff 17
T306903,11/05/23,11/05/23,11/13/23,11/15/23,completed,C101935,Alessandro Greco,45,Female,London,United Kingdom,P200650,Uniqlo Urban T-Shirt,T-Shirts,Basic,Uniqlo,45.21,25.45,33.7,2,Credit Card,Online,No,4,Store 4,Germany,18,Staff 18
T306903,11/05/23,11/05/23,11/13/23,11/15/23,completed,C101935,Alessandro Greco,45,Female,London,United Kingdom,P200650,Uniqlo Urban T-Shirt,T-Shirts,Basic,Uniqlo,45.21,25.45,33.7,2,Credit Card,Online,No,4,Store 4,Germany,19,Staff 19
T306903,11/05/23,11/05/23,11/13/23,11/15/23,completed,C101935,Alessandro Greco,45,Female,London,United Kingdom,P200650,Uniqlo Urban T-Shirt,T-Shirts,Basic,Uniqlo,45.21,25.45,33.7,2,Credit Card,Online,No,4,Store 4,Germany,20,Staff 20
T306904,12/03/21,12/03/21,12/12/21,12/04/21,rejected,C101800,Emma Moretti,43,Female,Rome,Italy,P200389,Celio Vintage Dresse,Dresses,Midi,Celio,20,6.06,18.79,1,Credit Card,Online,No,5,Store 5,Spain,21,Staff 21
T306904,12/03/21,12/03/21,12/12/21,12/04/21,rejected,C101800,Emma Moretti,43,Female,Rome,Italy,P200389,Celio Vintage Dresse,Dresses,Midi,Celio,20,6.06,18.79,1,Credit Card,Online,No,5,Store 5,Spain,22,Staff 22
T306904,12/03/21,12/03/21,12/12/21,12/04/21,rejected,C101800,Emma Moretti,43,Female,Rome,Italy,P200389,Celio Vintage Dresse,Dresses,Midi,Celio,20,6.06,18.79,1,Credit Card,Online,No,5,Store 5,Spain,23,Staff 23
T306904,12/03/21,12/03/21,12/12/21,12/04/21,rejected,C101800,Emma Moretti,43,Female,Rome,Italy,P200389,Celio Vintage Dresse,Dresses,Midi,Celio,20,6.06,18.79,1,Credit Card,Online,No,5,Store 5,Spain,24,Staff 24
T306904,12/03/21,12/03/21,12/12/21,12/04/21,rejected,C101800,Emma Moretti,43,Female,Rome,Italy,P200389,Celio Vintage Dresse,Dresses,Midi,Celio,20,6.06,18.79,1,Credit Card,Online,No,5,Store 5,Spain,25,Staff 25
T306905,12/18/24,12/18/24,12/21/24,12/30/24,completed,C100804,Giulia Galli,49,Male,Antwerp,Belgium,P200140,GAP Core T-Shirt,T-Shirts,Basic,GAP,27.46,5.46,25.96,1,Credit Card,Online,No,5,Store 5,Spain,21,Staff 21
T306905,12/18/24,12/18/24,12/21/24,12/30/24,completed,C100804,Giulia Galli,49,Male,Antwerp,Belgium,P200140,GAP Core T-Shirt,T-Shirts,Basic,GAP,27.46,5.46,25.96,1,Credit Card,Online,No,5,Store 5,Spain,22,Staff 22
T306905,12/18/24,12/18/24,12/21/24,12/30/24,completed,C100804,Giulia Galli,49,Male,Antwerp,Belgium,P200140,GAP Core T-Shirt,T-Shirts,Basic,GAP,27.46,5.46,25.96,1,Credit Card,Online,No,5,Store 5,Spain,23,Staff 23
T306905,12/18/24,12/18/24,12/21/24,12/30/24,completed,C100804,Giulia Galli,49,Male,Antwerp,Belgium,P200140,GAP Core T-Shirt,T-Shirts,Basic,GAP,27.46,5.46,25.96,1,Credit Card,Online,No,5,Store 5,Spain,24,Staff 24
T306905,12/18/24,12/18/24,12/21/24,12/30/24,completed,C100804,Giulia Galli,49,Male,Antwerp,Belgium,P200140,GAP Core T-Shirt,T-Shirts,Basic,GAP,27.46,5.46,25.96,1,Credit Card,Online,No,5,Store 5,Spain,25,Staff 25
T306906,06/16/24,06/16/24,06/21/24,06/17/24,completed,C101393,Giorgia Mancini,40,Female,Milan,Italy,P200398,Massimo Dutti Urban T-Shirt,T-Shirts,Basic,Massimo Dutti,39.73,1.89,38.98,1,Credit Card,Store Branch,No,2,Store 2,Italy,6,Staff 6
T306906,06/16/24,06/16/24,06/21/24,06/17/24,completed,C101393,Giorgia Mancini,40,Female,Milan,Italy,P200398,Massimo Dutti Urban T-Shirt,T-Shirts,Basic,Massimo Dutti,39.73,1.89,38.98,1,Credit Card,Store Branch,No,2,Store 2,Italy,7,Staff 7
T306906,06/16/24,06/16/24,06/21/24,06/17/24,completed,C101393,Giorgia Mancini,40,Female,Milan,Italy,P200398,Massimo Dutti Urban T-Shirt,T-Shirts,Basic,Massimo Dutti,39.73,1.89,38.98,1,Credit Card,Store Branch,No,2,Store 2,Italy,8,Staff 8
T306906,06/16/24,06/16/24,06/21/24,06/17/24,completed,C101393,Giorgia Mancini,40,Female,Milan,Italy,P200398,Massimo Dutti Urban T-Shirt,T-Shirts,Basic,Massimo Dutti,39.73,1.89,38.98,1,Credit Card,Store Branch,No,2,Store 2,Italy,9,Staff 9
T306906,06/16/24,06/16/24,06/21/24,06/17/24,completed,C101393,Giorgia Mancini,40,Female,Milan,Italy,P200398,Massimo Dutti Urban T-Shirt,T-Shirts,Basic,Massimo Dutti,39.73,1.89,38.98,1,Credit Card,Store Branch,No,2,Store 2,Italy,10,Staff 10
T306907,03/16/24,03/16/24,03/22/24,03/17/24,completed,C100270,Emma Lombardi,58,Male,Marseille,France,P200464,Puma Urban Jacket,Jackets,Parka,Puma,45.7,6.24,42.85,1,PayPal,Store Branch,No,3,Store 3,France,11,Staff 11
T306907,03/16/24,03/16/24,03/22/24,03/17/24,completed,C100270,Emma Lombardi,58,Male,Marseille,France,P200464,Puma Urban Jacket,Jackets,Parka,Puma,45.7,6.24,42.85,1,PayPal,Store Branch,No,3,Store 3,France,12,Staff 12
T306907,03/16/24,03/16/24,03/22/24,03/17/24,completed,C100270,Emma Lombardi,58,Male,Marseille,France,P200464,Puma Urban Jacket,Jackets,Parka,Puma,45.7,6.24,42.85,1,PayPal,Store Branch,No,3,Store 3,France,13,Staff 13
T306907,03/16/24,03/16/24,03/22/24,03/17/24,completed,C100270,Emma Lombardi,58,Male,Marseille,France,P200464,Puma Urban Jacket,Jackets,Parka,Puma,45.7,6.24,42.85,1,PayPal,Store Branch,No,3,Store 3,France,14,Staff 14
T306907,03/16/24,03/16/24,03/22/24,03/17/24,completed,C100270,Emma Lombardi,58,Male,Marseille,France,P200464,Puma Urban Jacket,Jackets,Parka,Puma,45.7,6.24,42.85,1,PayPal,Store Branch,No,3,Store 3,France,15,Staff 15
T306908,06/01/22,06/01/22,06/09/22,06/11/22,completed,C101311,Chiara Rizzo,32,Female,Naples,Italy,P200018,Bershka Urban Shirt,Shirts,Formal,Bershka,25.74,18.44,20.99,1,Credit Card,Store Branch,No,1,Store 1,Spain,1,Staff 1
T306908,06/01/22,06/01/22,06/09/22,06/11/22,completed,C101311,Chiara Rizzo,32,Female,Naples,Italy,P200018,Bershka Urban Shirt,Shirts,Formal,Bershka,25.74,18.44,20.99,1,Credit Card,Store Branch,No,1,Store 1,Spain,2,Staff 2
T306908,06/01/22,06/01/22,06/09/22,06/11/22,completed,C101311,Chiara Rizzo,32,Female,Naples,Italy,P200018,Bershka Urban Shirt,Shirts,Formal,Bershka,25.74,18.44,20.99,1,Credit Card,Store Branch,No,1,Store 1,Spain,3,Staff 3
T306908,06/01/22,06/01/22,06/09/22,06/11/22,completed,C101311,Chiara Rizzo,32,Female,Naples,Italy,P200018,Bershka Urban Shirt,Shirts,Formal,Bershka,25.74,18.44,20.99,1,Credit Card,Store Branch,No,1,Store 1,Spain,4,Staff 4
T306908,06/01/22,06/01/22,06/09/22,06/11/22,completed,C101311,Chiara Rizzo,32,Female,Naples,Italy,P200018,Bershka Urban Shirt,Shirts,Formal,Bershka,25.74,18.44,20.99,1,Credit Card,Store Branch,No,1,Store 1,Spain,5,Staff 5
T306909,03/10/23,03/10/23,03/16/23,03/21/23,completed,C102494,Stefano Esposito,28,Male,Paris,France,P200398,Massimo Dutti Urban T-Shirt,T-Shirts,Basic,Massimo Dutti,39.73,7.42,36.78,2,Credit Card,Online,No,1,Store 1,Spain,1,Staff 1
T306909,03/10/23,03/10/23,03/16/23,03/21/23,completed,C102494,Stefano Esposito,28,Male,Paris,France,P200398,Massimo Dutti Urban T-Shirt,T-Shirts,Basic,Massimo Dutti,39.73,7.42,36.78,2,Credit Card,Online,No,1,Store 1,Spain,2,Staff 2
T306909,03/10/23,03/10/23,03/16/23,03/21/23,completed,C102494,Stefano Esposito,28,Male,Paris,France,P200398,Massimo Dutti Urban T-Shirt,T-Shirts,Basic,Massimo Dutti,39.73,7.42,36.78,2,Credit Card,Online,No,1,Store 1,Spain,3,Staff 3
T306909,03/10/23,03/10/23,03/16/23,03/21/23,completed,C102494,Stefano Esposito,28,Male,Paris,France,P200398,Massimo Dutti Urban T-Shirt,T-Shirts,Basic,Massimo Dutti,39.73,7.42,36.78,2,Credit Card,Online,No,1,Store 1,Spain,4,Staff 4
T306909,03/10/23,03/10/23,03/16/23,03/21/23,completed,C102494,Stefano Esposito,28,Male,Paris,France,P200398,Massimo Dutti Urban T-Shirt,T-Shirts,Basic,Massimo Dutti,39.73,7.42,36.78,2,Credit Card,Online,No,1,Store 1,Spain,5,Staff 5
T306910,08/18/21,08/18/21,08/28/21,08/27/21,completed,C102345,Claudio Ferrari,26,Male,Amsterdam,Netherlands,P200495,Massimo Dutti Eco Jacket,Jackets,Bomber,Massimo Dutti,152.68,11.6,134.97,1,PayPal,Online,No,4,Store 4,Germany,16,Staff 16
T306910,08/18/21,08/18/21,08/28/21,08/27/21,completed,C102345,Claudio Ferrari,26,Male,Amsterdam,Netherlands,P200495,Massimo Dutti Eco Jacket,Jackets,Bomber,Massimo Dutti,152.68,11.6,134.97,1,PayPal,Online,No,4,Store 4,Germany,17,Staff 17
T306910,08/18/21,08/18/21,08/28/21,08/27/21,completed,C102345,Claudio Ferrari,26,Male,Amsterdam,Netherlands,P200495,Massimo Dutti Eco Jacket,Jackets,Bomber,Massimo Dutti,152.68,11.6,134.97,1,PayPal,Online,No,4,Store 4,Germany,18,Staff 18
T306910,08/18/21,08/18/21,08/28/21,08/27/21,completed,C102345,Claudio Ferrari,26,Male,Amsterdam,Netherlands,P200495,Massimo Dutti Eco Jacket,Jackets,Bomber,Massimo Dutti,152.68,11.6,134.97,1,PayPal,Online,No,4,Store 4,Germany,19,Staff 19
T306910,08/18/21,08/18/21,08/28/21,08/27/21,completed,C102345,Claudio Ferrari,26,Male,Amsterdam,Netherlands,P200495,Massimo Dutti Eco Jacket,Jackets,Bomber,Massimo Dutti,152.68,11.6,134.97,1,PayPal,Online,No,4,Store 4,Germany,20,Staff 20
T306911,03/15/23,03/15/23,03/24/23,03/22/23,completed,C102722,Simone Bernardi,34,Female,Manchester,United Kingdom,P200132,Levi's Sport T-Shirt,T-Shirts,Basic,Levi's,38.84,8.05,35.71,1,Apple Pay,Store Branch,No,2,Store 2,Italy,6,Staff 6
T306911,03/15/23,03/15/23,03/24/23,03/22/23,completed,C102722,Simone Bernardi,34,Female,Manchester,United Kingdom,P200132,Levi's Sport T-Shirt,T-Shirts,Basic,Levi's,38.84,8.05,35.71,1,Apple Pay,Store Branch,No,2,Store 2,Italy,7,Staff 7
T306911,03/15/23,03/15/23,03/24/23,03/22/23,completed,C102722,Simone Bernardi,34,Female,Manchester,United Kingdom,P200132,Levi's Sport T-Shirt,T-Shirts,Basic,Levi's,38.84,8.05,35.71,1,Apple Pay,Store Branch,No,2,Store 2,Italy,8,Staff 8
T306911,03/15/23,03/15/23,03/24/23,03/22/23,completed,C102722,Simone Bernardi,34,Female,Manchester,United Kingdom,P200132,Levi's Sport T-Shirt,T-Shirts,Basic,Levi's,38.84,8.05,35.71,1,Apple Pay,Store Branch,No,2,Store 2,Italy,9,Staff 9
T306911,03/15/23,03/15/23,03/24/23,03/22/23,completed,C102722,Simone Bernardi,34,Female,Manchester,United Kingdom,P200132,Levi's Sport T-Shirt,T-Shirts,Basic,Levi's,38.84,8.05,35.71,1,Apple Pay,Store Branch,No,2,Store 2,Italy,10,Staff 10
T306912,08/29/21,08/29/21,09/02/21,09/10/21,completed,C102940,Francesco Sanna,48,Female,Rome,Italy,P200243,Adidas Urban T-Shirt,T-Shirts,Graphic,Adidas,44.3,5.96,41.66,1,Credit Card,Store Branch,No,4,Store 4,Germany,16,Staff 16
T306912,08/29/21,08/29/21,09/02/21,09/10/21,completed,C102940,Francesco Sanna,48,Female,Rome,Italy,P200243,Adidas Urban T-Shirt,T-Shirts,Graphic,Adidas,44.3,5.96,41.66,1,Credit Card,Store Branch,No,4,Store 4,Germany,17,Staff 17
T306912,08/29/21,08/29/21,09/02/21,09/10/21,completed,C102940,Francesco Sanna,48,Female,Rome,Italy,P200243,Adidas Urban T-Shirt,T-Shirts,Graphic,Adidas,44.3,5.96,41.66,1,Credit Card,Store Branch,No,4,Store 4,Germany,18,Staff 18
T306912,08/29/21,08/29/21,09/02/21,09/10/21,completed,C102940,Francesco Sanna,48,Female,Rome,Italy,P200243,Adidas Urban T-Shirt,T-Shirts,Graphic,Adidas,44.3,5.96,41.66,1,Credit Card,Store Branch,No,4,Store 4,Germany,19,Staff 19
T306912,08/29/21,08/29/21,09/02/21,09/10/21,completed,C102940,Francesco Sanna,48,Female,Rome,Italy,P200243,Adidas Urban T-Shirt,T-Shirts,Graphic,Adidas,44.3,5.96,41.66,1,Credit Card,Store Branch,No,4,Store 4,Germany,20,Staff 20
T306913,04/11/23,04/11/23,04/15/23,04/14/23,completed,C102389,Elena De Luca,20,Female,Bologna,Italy,P200780,Adidas Core Short,Shorts,Cargo,Adidas,21.28,25.91,15.77,1,Credit Card,Online,No,3,Store 3,France,11,Staff 11
T306913,04/11/23,04/11/23,04/15/23,04/14/23,completed,C102389,Elena De Luca,20,Female,Bologna,Italy,P200780,Adidas Core Short,Shorts,Cargo,Adidas,21.28,25.91,15.77,1,Credit Card,Online,No,3,Store 3,France,12,Staff 12
T306913,04/11/23,04/11/23,04/15/23,04/14/23,completed,C102389,Elena De Luca,20,Female,Bologna,Italy,P200780,Adidas Core Short,Shorts,Cargo,Adidas,21.28,25.91,15.77,1,Credit Card,Online,No,3,Store 3,France,13,Staff 13
T306913,04/11/23,04/11/23,04/15/23,04/14/23,completed,C102389,Elena De Luca,20,Female,Bologna,Italy,P200780,Adidas Core Short,Shorts,Cargo,Adidas,21.28,25.91,15.77,1,Credit Card,Online,No,3,Store 3,France,14,Staff 14
T306913,04/11/23,04/11/23,04/15/23,04/14/23,completed,C102389,Elena De Luca,20,Female,Bologna,Italy,P200780,Adidas Core Short,Shorts,Cargo,Adidas,21.28,25.91,15.77,1,Credit Card,Online,No,3,Store 3,France,15,Staff 15
T306914,09/03/23,09/03/23,09/13/23,09/11/23,completed,C100541,Giovanni De Luca,18,Female,Berlin,Germany,P200155,Mango Core Jacket,Jackets,Leather,Mango,110.27,19.33,88.95,1,PayPal,Online,No,1,Store 1,Spain,1,Staff 1
T306914,09/03/23,09/03/23,09/13/23,09/11/23,completed,C100541,Giovanni De Luca,18,Female,Berlin,Germany,P200155,Mango Core Jacket,Jackets,Leather,Mango,110.27,19.33,88.95,1,PayPal,Online,No,1,Store 1,Spain,2,Staff 2
T306914,09/03/23,09/03/23,09/13/23,09/11/23,completed,C100541,Giovanni De Luca,18,Female,Berlin,Germany,P200155,Mango Core Jacket,Jackets,Leather,Mango,110.27,19.33,88.95,1,PayPal,Online,No,1,Store 1,Spain,3,Staff 3
T306914,09/03/23,09/03/23,09/13/23,09/11/23,completed,C100541,Giovanni De Luca,18,Female,Berlin,Germany,P200155,Mango Core Jacket,Jackets,Leather,Mango,110.27,19.33,88.95,1,PayPal,Online,No,1,Store 1,Spain,4,Staff 4
T306914,09/03/23,09/03/23,09/13/23,09/11/23,completed,C100541,Giovanni De Luca,18,Female,Berlin,Germany,P200155,Mango Core Jacket,Jackets,Leather,Mango,110.27,19.33,88.95,1,PayPal,Online,No,1,Store 1,Spain,5,Staff 5
T306915,08/22/22,08/22/22,09/01/22,08/30/22,completed,C100199,Stefano Sanna,28,Male,Bologna,Italy,P200741,Celio Core Short,Shorts,Denim,Celio,47.31,4.78,45.05,1,Apple Pay,Online,No,2,Store 2,Italy,6,Staff 6
T306915,08/22/22,08/22/22,09/01/22,08/30/22,completed,C100199,Stefano Sanna,28,Male,Bologna,Italy,P200741,Celio Core Short,Shorts,Denim,Celio,47.31,4.78,45.05,1,Apple Pay,Online,No,2,Store 2,Italy,7,Staff 7
T306915,08/22/22,08/22/22,09/01/22,08/30/22,completed,C100199,Stefano Sanna,28,Male,Bologna,Italy,P200741,Celio Core Short,Shorts,Denim,Celio,47.31,4.78,45.05,1,Apple Pay,Online,No,2,Store 2,Italy,8,Staff 8
T306915,08/22/22,08/22/22,09/01/22,08/30/22,completed,C100199,Stefano Sanna,28,Male,Bologna,Italy,P200741,Celio Core Short,Shorts,Denim,Celio,47.31,4.78,45.05,1,Apple Pay,Online,No,2,Store 2,Italy,9,Staff 9
T306915,08/22/22,08/22/22,09/01/22,08/30/22,completed,C100199,Stefano Sanna,28,Male,Bologna,Italy,P200741,Celio Core Short,Shorts,Denim,Celio,47.31,4.78,45.05,1,Apple Pay,Online,No,2,Store 2,Italy,10,Staff 10
T306916,12/31/22,12/31/22,01/02/23,01/01/23,completed,C102950,Claudio Marini,70,Female,Rotterdam,Netherlands,P200533,Massimo Dutti Vintage T-Shirt,T-Shirts,Long Sleeve,Massimo Dutti,28.22,10.66,25.21,2,Credit Card,Online,Yes,1,Store 1,Spain,1,Staff 1
T306916,12/31/22,12/31/22,01/02/23,01/01/23,completed,C102950,Claudio Marini,70,Female,Rotterdam,Netherlands,P200533,Massimo Dutti Vintage T-Shirt,T-Shirts,Long Sleeve,Massimo Dutti,28.22,10.66,25.21,2,Credit Card,Online,Yes,1,Store 1,Spain,2,Staff 2
T306916,12/31/22,12/31/22,01/02/23,01/01/23,completed,C102950,Claudio Marini,70,Female,Rotterdam,Netherlands,P200533,Massimo Dutti Vintage T-Shirt,T-Shirts,Long Sleeve,Massimo Dutti,28.22,10.66,25.21,2,Credit Card,Online,Yes,1,Store 1,Spain,3,Staff 3
T306916,12/31/22,12/31/22,01/02/23,01/01/23,completed,C102950,Claudio Marini,70,Female,Rotterdam,Netherlands,P200533,Massimo Dutti Vintage T-Shirt,T-Shirts,Long Sleeve,Massimo Dutti,28.22,10.66,25.21,2,Credit Card,Online,Yes,1,Store 1,Spain,4,Staff 4
T306916,12/31/22,12/31/22,01/02/23,01/01/23,completed,C102950,Claudio Marini,70,Female,Rotterdam,Netherlands,P200533,Massimo Dutti Vintage T-Shirt,T-Shirts,Long Sleeve,Massimo Dutti,28.22,10.66,25.21,2,Credit Card,Online,Yes,1,Store 1,Spain,5,Staff 5
T306917,08/02/24,08/02/24,08/07/24,08/10/24,completed,C100294,Simone Colombo,46,Male,Naples,Italy,P200623,Zara Vintage Activewear,Activewear,Gym Shorts,Zara,126.94,1.7,124.78,2,Google Pay,Online,No,3,Store 3,France,11,Staff 11
T306917,08/02/24,08/02/24,08/07/24,08/10/24,completed,C100294,Simone Colombo,46,Male,Naples,Italy,P200623,Zara Vintage Activewear,Activewear,Gym Shorts,Zara,126.94,1.7,124.78,2,Google Pay,Online,No,3,Store 3,France,12,Staff 12
T306917,08/02/24,08/02/24,08/07/24,08/10/24,completed,C100294,Simone Colombo,46,Male,Naples,Italy,P200623,Zara Vintage Activewear,Activewear,Gym Shorts,Zara,126.94,1.7,124.78,2,Google Pay,Online,No,3,Store 3,France,13,Staff 13
T306917,08/02/24,08/02/24,08/07/24,08/10/24,completed,C100294,Simone Colombo,46,Male,Naples,Italy,P200623,Zara Vintage Activewear,Activewear,Gym Shorts,Zara,126.94,1.7,124.78,2,Google Pay,Online,No,3,Store 3,France,14,Staff 14
T306917,08/02/24,08/02/24,08/07/24,08/10/24,completed,C100294,Simone Colombo,46,Male,Naples,Italy,P200623,Zara Vintage Activewear,Activewear,Gym Shorts,Zara,126.94,1.7,124.78,2,Google Pay,Online,No,3,Store 3,France,15,Staff 15
T306918,07/10/21,07/10/21,07/11/21,07/12/21,completed,C100993,Alessandro Bianchi,55,Male,Brussels,Belgium,P200439,Massimo Dutti Classic Knitwear,Knitwear,Sweater,Massimo Dutti,53.31,3.23,51.59,2,Credit Card,Store Branch,No,5,Store 5,Spain,21,Staff 21
T306918,07/10/21,07/10/21,07/11/21,07/12/21,completed,C100993,Alessandro Bianchi,55,Male,Brussels,Belgium,P200439,Massimo Dutti Classic Knitwear,Knitwear,Sweater,Massimo Dutti,53.31,3.23,51.59,2,Credit Card,Store Branch,No,5,Store 5,Spain,22,Staff 22
T306918,07/10/21,07/10/21,07/11/21,07/12/21,completed,C100993,Alessandro Bianchi,55,Male,Brussels,Belgium,P200439,Massimo Dutti Classic Knitwear,Knitwear,Sweater,Massimo Dutti,53.31,3.23,51.59,2,Credit Card,Store Branch,No,5,Store 5,Spain,23,Staff 23
T306918,07/10/21,07/10/21,07/11/21,07/12/21,completed,C100993,Alessandro Bianchi,55,Male,Brussels,Belgium,P200439,Massimo Dutti Classic Knitwear,Knitwear,Sweater,Massimo Dutti,53.31,3.23,51.59,2,Credit Card,Store Branch,No,5,Store 5,Spain,24,Staff 24
T306918,07/10/21,07/10/21,07/11/21,07/12/21,completed,C100993,Alessandro Bianchi,55,Male,Brussels,Belgium,P200439,Massimo Dutti Classic Knitwear,Knitwear,Sweater,Massimo Dutti,53.31,3.23,51.59,2,Credit Card,Store Branch,No,5,Store 5,Spain,25,Staff 25
T306919,03/20/24,03/20/24,03/24/24,03/27/24,completed,C100630,Marco Marchetti,31,Female,Valencia,Spain,P200667,Adidas Classic Accessorie,Accessories,Scarf,Adidas,39.71,12.35,34.81,4,Google Pay,Online,No,4,Store 4,Germany,16,Staff 16
T306919,03/20/24,03/20/24,03/24/24,03/27/24,completed,C100630,Marco Marchetti,31,Female,Valencia,Spain,P200667,Adidas Classic Accessorie,Accessories,Scarf,Adidas,39.71,12.35,34.81,4,Google Pay,Online,No,4,Store 4,Germany,17,Staff 17
T306919,03/20/24,03/20/24,03/24/24,03/27/24,completed,C100630,Marco Marchetti,31,Female,Valencia,Spain,P200667,Adidas Classic Accessorie,Accessories,Scarf,Adidas,39.71,12.35,34.81,4,Google Pay,Online,No,4,Store 4,Germany,18,Staff 18
T306919,03/20/24,03/20/24,03/24/24,03/27/24,completed,C100630,Marco Marchetti,31,Female,Valencia,Spain,P200667,Adidas Classic Accessorie,Accessories,Scarf,Adidas,39.71,12.35,34.81,4,Google Pay,Online,No,4,Store 4,Germany,19,Staff 19
T306919,03/20/24,03/20/24,03/24/24,03/27/24,completed,C100630,Marco Marchetti,31,Female,Valencia,Spain,P200667,Adidas Classic Accessorie,Accessories,Scarf,Adidas,39.71,12.35,34.81,4,Google Pay,Online,No,4,Store 4,Germany,20,Staff 20
